eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,ncasualities,date
202104120004,2021,4,12,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Juba,Afmadow,0.538742,42.05641,1,1,,"04/12/2021: An explosive device detonated targeting security forces at an airport in Afmadow, Lower Juba, Somalia. At least four soldiers were killed in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Somali Armed Forces (SAF),Soldiers,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,A remote-controlled landmine was used in the attack.,4.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most reliable estimates are reported here.","""Somalia: Bombing kills 4 soldiers,"" Anadolu Ajansi, April 12, 2021.","""Soldiers killed in Somalia blast claimed by al-Shabab,"" Somali Memo website, April 12, 2021.",,START Primary Collection,0,0,0,0,,4.0,04/12/2021
202104140006,2021,4,14,,0,,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Gololey,2.449375,45.354199,1,0,,"04/14/2021: An explosive device detonated targeting a minibus in Gololey, Middle Shebelle, Somalia. At least 15 civilians were killed and another four were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Minibus,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,,15.0,0.0,0.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""At least 15 killed after minibus hit landmine in Somalia, government blames al-Shabaab,"" Hiiraan Online, April 15, 2021.","""Somalia's president signs law extending his term, 15 killed in attack,"" The National Post, April 14, 2021.","""Seventeen people killed by roadside blast in Somalia,"" UNI (United News of India), April 14, 2021.",START Primary Collection,0,0,0,0,,19.0,04/14/2021
202104160006,2021,4,16,,0,,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Gololey,2.448889,45.353889,1,1,The incident occurred between Qalimow village and Balcad village.,"04/16/2021: An explosive device detonated near a Somali National Army (SNA) vehicle between Qalimow village and Balcad village in Gololey Middle Shebelle, Somalia. At least one SNA commander and a bodyguard were killed and an unknown number of others were wounded in the attack. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,1,Assassination,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Somali National Army (SNA),"Vehicle of Commanders: Colonel Yasin Abdi Tohow, Nur Dheere",182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,A roadside landmine was used in the attack.,2.0,0.0,0.0,,0.0,0.0,1,4.0,Unknown,-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"The victims included Yassin Abdi Tohow and Nur Dhere. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Roadside blast in Somalia kills top military commander,"" The Nation Pakistan, April 18, 2021.","""Two Somali commanders wounded in landmine explosion,"" Universal TV, April 16, 2021.","""Terrorism Digest: 17-18 Apr 21,"" BBC Monitoring, April 18, 2021.",START Primary Collection,0,0,0,0,,,04/16/2021
202105030027,2021,5,3,,0,,104,Kenya,11,Sub-Saharan Africa,Lamu,Ishakani,-1.688333,41.530833,1,0,,"05/03/2021: An explosive device detonated targeting a vehicle carrying border wall construction workers near Ishakani, Lamu, Kenya. Two construction workers were killed and one worker was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,13.0,Private Security Company/Firm,Unknown,Private Contractors,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,An explosive device constructed from an artillery shell was used in the attack.,2.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,,"""Suspected al-Shabab attack claims 2 lives along Kenya-Somalia border,"" MENAFN - Business & Finance News (English), May 4, 2021.","""Two killed in Lamu al-Shabaab attack,"" East African Standard, May 3, 2021.","""2 killed in suspected al-Shabab attack along Kenya-Somalia border,"" SINA, May 3, 2021.",START Primary Collection,1,1,0,1,,3.0,05/03/2021
202105100034,2021,5,10,,0,,104,Kenya,11,Sub-Saharan Africa,Lamu,Unknown,-2.235506,40.472,4,0,,"05/10/2021: Assailants attempted to attack a communications mast in Lamu, Kenya. There were no reported casualties in the ensuing clash with Kenyan troops. No group claimed responsibility; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Telecommunication Mast,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Shabaab mounts increased rate of attacks inside Kenya,"" Hiiraan Online, June 1, 2021.",,,START Primary Collection,1,1,0,1,,0.0,05/10/2021
202105130006,2021,5,13,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Sango,3.573799,40.958688,2,0,,"05/13/2021: Assailants attacked a cell phone mast in Sango, Mandera, Kenya. Two police reservists were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Telecommunication Mast,104.0,Kenya,3.0,Police,25.0,Police Security Forces/Officers,Kenya Police Service (KPS),Reserve Officers,104.0,Kenya,,,,,,,,,Al-Shabaab,,,,,,"The specific motive is unknown; however, sources suspected that the attack was part of an effort to disrupt telecommunications in the area.",0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cell phone mast damaged,0,,,,,,,,,,,,,,,,,"""3 Police Reservists Killed in Attacks in Kenya Near Somalia,"" Haaretz, May 12, 2021.","""Terrorism Digest: 12-13 May 21,"" BBC Monitoring, May 13, 2021.","""Two al-Shabab militants killed in foiled attack in northeast Kenya,"" Spy Ghana, May 13, 2021.",START Primary Collection,1,1,0,1,,2.0,05/13/2021
202105130007,2021,5,12,,0,,104,Kenya,11,Sub-Saharan Africa,Wajir,Afaat Center,2.207216,40.116247,1,0,,"05/12/2021: Assailants attempted to attack a cell phone mast in Afaat Center, Wajir, Kenya. Two assailants and one police reservist were killed and an unknown number of people were injured in the ensuing clash with security forces. No group claimed responsibility; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Telecommunication Mast,104.0,Kenya,3.0,Police,25.0,Police Security Forces/Officers,Kenya Police Service (KPS),Reserve Officer,104.0,Kenya,,,,,,,,,Al-Shabaab,,,,,,"The specific motive is unknown; however, sources suspected that the attack was part of an effort to disrupt telecommunications in the area.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,A rocket-propelled grenade (RPG) and AK-47 assault rifles were used in the attack.,3.0,0.0,2.0,2.0,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""3 Police Reservists Killed in Attacks in Kenya Near Somalia,"" Haaretz, May 12, 2021.","""Terrorism Digest: 12-13 May 21,"" BBC Monitoring, May 13, 2021.","""Two al-Shabab militants killed in foiled attack in northeast Kenya,"" Spy Ghana, May 13, 2021.",START Primary Collection,1,1,0,1,,5.0,05/12/2021
202105180016,2021,5,18,,0,,104,Kenya,11,Sub-Saharan Africa,Lamu,Baure,-1.722633,40.964777,1,0,The incident occurred along Bodhei-Kiunga road.,"05/18/2021: An explosive device detonated near a Kenya Defense Forces (KDF) patrol along Bodhei-Kiunga Road in Baure, Lamu, Kenya. Three soldiers were killed and 12 others were injured in the blast. Al-Shabaab claimed responsibility for the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Kenya Defense Forces (KDF),Patrol,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,3.0,0.0,0.0,12.0,0.0,0.0,1,4.0,Unknown,-99.0,Patrol vehicle damaged,0,,,,,,,,,,,,,,,,,"""Three KDF soldiers die after Lamu attack,"" NairobiNews, May 20, 2021.","""Patrol vehicle carrying Kenyan soldiers hit by roadside bomb in coastal region,"" Xinhua News Agency, May 18, 2021.","""Kenyan soldiers 'in hot pursuit' of al-Shabab attackers,"" The Star website, May 18, 2021.",START Primary Collection,1,1,0,1,,15.0,05/18/2021
202105210015,2021,5,21,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Banisa,3.940833,40.342222,1,0,,"05/21/2021: An explosive device detonated near a police vehicle in Banisa, Mandera, Kenya. Three officers were killed and five other officers were injured in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Kenya Police Service (KPS),Vehicle,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,4.0,E-mail,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,3.0,0.0,0.0,5.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Kenya says 5 police officers injured in Shabab ambush near Somali border,"" Xinhua General News Service, May 21, 2021.","""Kenyan police wounded in attack near Somali border,"" The Star website, May 21, 2021.","""3 police officers killed in Mandera Al Shabaab attack,"" CapitalFM Kenya, May 21, 2021.",START Primary Collection,1,1,0,1,,8.0,05/21/2021
202105220033,2021,5,22,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Hareri Hosle,3.795441,41.740739,1,0,,"05/22/2021: Assailants shot and killed a police reservist in Hareri Hosle, Mandera, Kenya. No group claimed responsibility; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Kenya Police Service (KPS),Reserve Officer,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,8,0,0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Rifle stolen,0,,,,,,,,,,,,,,,,,"""Kenya on high alert as 13 killed in Shabaab attacks,"" Daily Nation (Kenya), May 28, 2021.",,,START Primary Collection,1,1,0,1,,1.0,05/22/2021
202105290005,2021,5,28,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Juba,Unknown,0.480878,41.853619,4,0,The incident occurred between Qoqani and Afmadow.,"05/28/2021: An explosive device detonated targeting Jubaland Forces (JF) vehicles between Qoqani and Afmadow, Lower Juba, Somalia. At least seven soldiers, including a commander, were killed and an unknown number of soldiers were injured in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,1,Assassination,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Jubaland Forces (JF),Vehicle of Commander: Aidid Abdullahi,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,,7.0,0.0,0.0,,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Terrorism Digest: 29-30 May 21,"" BBC Monitoring, May 30, 2021.","""Somalia.- Somali Army reports the deaths of 37 Al Shabaab militiamen in the latest fighting,"" CE Noticias Financieras English, May 29, 2021.",,START Primary Collection,0,0,0,0,,,05/28/2021
